id,date_time,date_time_of_next_variable_1,hours_until_next,date_time_of_next_variable_2,hours_until_next_2,score,ScoreCategory,accesscomplexity,confidentialityimpact,integrityimpact,availabilityimpact
CVE-2012-4221,11/30/2012 7:54:16,11/30/2012 7:54:16,0,11/30/2012 14:55:01,7.0125,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-4222,11/30/2012 7:54:16,11/30/2012 14:55:01,7.0125,11/30/2012 14:55:01,0,4.3,2,MEDIUM,NONE,NONE,PARTIAL
CVE-2012-4220,11/30/2012 7:54:16,11/30/2012 7:54:16,0,11/30/2012 7:54:16,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-4834,11/30/2012 14:55:01,11/30/2012 14:55:01,0,11/30/2012 17:55:00,2.99972222222222,5,2,LOW,PARTIAL,NONE,NONE
CVE-2012-5568,11/30/2012 14:55:01,11/30/2012 17:55:00,2.99972222222222,11/30/2012 17:55:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-4557,11/30/2012 14:55:01,11/30/2012 14:55:01,0,11/30/2012 14:55:01,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-4468,11/30/2012 17:55:00,11/30/2012 17:55:00,0,11/30/2012 17:55:01,.000277777777777778,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4471,11/30/2012 17:55:00,11/30/2012 17:55:01,.000277777777777778,11/30/2012 17:55:01,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2012-4559,11/30/2012 17:55:01,11/30/2012 17:55:01,0,12/3/2012 7:49:43,61.9116666666667,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-4561,11/30/2012 17:55:01,12/3/2012 7:49:43,61.9116666666667,12/3/2012 7:49:43,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-4472,11/30/2012 17:55:01,11/30/2012 17:55:01,0,11/30/2012 17:55:01,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2012-4474,11/30/2012 17:55:01,11/30/2012 17:55:01,0,11/30/2012 17:55:01,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4475,11/30/2012 17:55:01,11/30/2012 17:55:01,0,11/30/2012 17:55:01,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2012-4476,11/30/2012 17:55:01,11/30/2012 17:55:01,0,11/30/2012 17:55:01,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4477,11/30/2012 17:55:01,11/30/2012 17:55:01,0,11/30/2012 17:55:01,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2012-4478,11/30/2012 17:55:01,11/30/2012 17:55:01,0,11/30/2012 17:55:01,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5614,12/3/2012 7:49:43,12/3/2012 7:49:43,0,12/3/2012 16:55:01,9.08833333333333,4,2,LOW,NONE,NONE,PARTIAL
CVE-2012-5615,12/3/2012 7:49:43,12/3/2012 16:55:01,9.08833333333333,12/3/2012 16:55:01,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2012-5611,12/3/2012 7:49:43,12/3/2012 7:49:43,0,12/3/2012 7:49:43,0,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5612,12/3/2012 7:49:43,12/3/2012 7:49:43,0,12/3/2012 7:49:43,0,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5613,12/3/2012 7:49:43,12/3/2012 7:49:43,0,12/3/2012 7:49:43,0,6,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5450,12/3/2012 16:55:01,12/3/2012 16:55:01,0,12/3/2012 16:55:02,.000277777777777778,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5537,12/3/2012 16:55:01,12/3/2012 16:55:02,.000277777777777778,12/3/2012 16:55:02,0,6,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-1599,12/3/2012 16:55:01,12/3/2012 16:55:01,0,12/3/2012 16:55:01,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2012-5367,12/3/2012 16:55:01,12/3/2012 16:55:01,0,12/3/2012 16:55:01,0,6,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5859,12/3/2012 16:55:02,12/3/2012 16:55:03,.000277777777777778,12/5/2012 6:57:14,38.0363888888889,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-5858,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:03,.000277777777777778,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-5540,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5541,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5542,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5543,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5544,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,4,2,LOW,PARTIAL,NONE,NONE
CVE-2012-5547,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5548,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5549,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5551,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5552,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2012-5554,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2012-5556,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5569,12/3/2012 16:55:02,12/3/2012 16:55:02,0,12/3/2012 16:55:02,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-6065,12/3/2012 16:55:03,12/5/2012 6:57:14,38.0363888888889,12/5/2012 6:57:14,0,4.6,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2012-4608,12/5/2012 6:57:14,12/5/2012 6:57:14,0,12/5/2012 6:57:15,.000277777777777778,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-4609,12/5/2012 6:57:14,12/5/2012 6:57:15,.000277777777777778,12/5/2012 6:57:15,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-3317,12/5/2012 6:57:14,12/5/2012 6:57:14,0,12/5/2012 6:57:14,0,6.9,2,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2012-4347,12/5/2012 6:57:14,12/5/2012 6:57:14,0,12/5/2012 6:57:14,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2012-4983,12/5/2012 6:57:15,12/5/2012 6:57:15,0,12/5/2012 6:57:19,.00111111111111111,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4985,12/5/2012 6:57:15,12/5/2012 6:57:19,.00111111111111111,12/5/2012 6:57:19,0,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-4982,12/5/2012 6:57:15,12/5/2012 6:57:15,0,12/5/2012 6:57:15,0,5.8,2,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2012-6054,12/5/2012 6:57:19,12/5/2012 6:57:19,0,12/5/2012 6:57:20,.000277777777777778,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-6055,12/5/2012 6:57:19,12/5/2012 6:57:20,.000277777777777778,12/5/2012 6:57:20,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-6052,12/5/2012 6:57:19,12/5/2012 6:57:19,0,12/5/2012 6:57:19,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2012-6053,12/5/2012 6:57:19,12/5/2012 6:57:19,0,12/5/2012 6:57:19,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-6061,12/5/2012 6:57:20,12/5/2012 6:57:20,0,12/5/2012 12:55:01,5.96138888888889,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-6062,12/5/2012 6:57:20,12/5/2012 12:55:01,5.96138888888889,12/5/2012 12:55:01,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-6056,12/5/2012 6:57:20,12/5/2012 6:57:20,0,12/5/2012 6:57:20,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-6057,12/5/2012 6:57:20,12/5/2012 6:57:20,0,12/5/2012 6:57:20,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-6058,12/5/2012 6:57:20,12/5/2012 6:57:20,0,12/5/2012 6:57:20,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-6059,12/5/2012 6:57:20,12/5/2012 6:57:20,0,12/5/2012 6:57:20,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-6060,12/5/2012 6:57:20,12/5/2012 6:57:20,0,12/5/2012 6:57:20,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2011-2732,12/5/2012 12:55:01,12/5/2012 12:55:01,0,12/6/2012 6:45:47,17.8461111111111,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5055,12/5/2012 12:55:01,12/6/2012 6:45:47,17.8461111111111,12/6/2012 6:45:47,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2011-2731,12/5/2012 12:55:01,12/5/2012 12:55:01,0,12/5/2012 12:55:01,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5175,12/6/2012 6:45:47,12/6/2012 6:45:48,.000277777777777778,12/8/2012 10:55:00,52.1533333333333,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-3273,12/6/2012 6:45:47,12/6/2012 6:45:47,0,12/6/2012 6:45:48,.000277777777777778,5,2,LOW,PARTIAL,NONE,NONE
CVE-2012-3272,12/6/2012 6:45:47,12/6/2012 6:45:47,0,12/6/2012 6:45:47,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5176,12/6/2012 6:45:48,12/8/2012 10:55:00,52.1533333333333,12/10/2012 15:55:01,53.0002777777778,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-3297,12/8/2012 10:55:00,12/10/2012 15:55:01,53.0002777777778,12/11/2012 7:18:37,15.3933333333333,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-6301,12/10/2012 15:55:01,12/11/2012 7:18:37,15.3933333333333,12/11/2012 7:18:37,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-6312,12/11/2012 7:18:37,12/11/2012 7:18:37,0,12/11/2012 19:55:01,12.6066666666667,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-6313,12/11/2012 7:18:37,12/11/2012 19:55:01,12.6066666666667,12/12/2012 6:38:44,10.7286111111111,5,2,LOW,PARTIAL,NONE,NONE
CVE-2012-5956,12/11/2012 7:18:37,12/11/2012 7:18:37,0,12/11/2012 7:18:37,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-2549,12/11/2012 19:55:01,12/12/2012 6:38:44,10.7286111111111,12/12/2012 6:38:44,0,5.8,2,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2012-4977,12/12/2012 6:38:44,12/12/2012 6:38:44,0,12/13/2012 6:53:33,24.2469444444444,5,2,LOW,PARTIAL,NONE,NONE
CVE-2012-5675,12/12/2012 6:38:44,12/13/2012 6:53:33,24.2469444444444,12/13/2012 6:53:33,0,4.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-4972,12/12/2012 6:38:44,12/12/2012 6:38:44,0,12/12/2012 6:38:44,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4974,12/12/2012 6:38:44,12/12/2012 6:38:44,0,12/12/2012 6:38:44,0,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2012-4975,12/12/2012 6:38:44,12/12/2012 6:38:44,0,12/12/2012 6:38:44,0,4,2,LOW,NONE,PARTIAL,NONE
CVE-2012-4976,12/12/2012 6:38:44,12/12/2012 6:38:44,0,12/12/2012 6:38:44,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2011-3131,12/13/2012 6:53:33,12/13/2012 6:53:33,0,12/13/2012 6:53:48,.00416666666666667,4.6,2,LOW,NONE,NONE,COMPLETE
CVE-2012-3277,12/13/2012 6:53:33,12/13/2012 6:53:48,.00416666666666667,12/13/2012 6:53:48,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-5511,12/13/2012 6:53:48,12/13/2012 6:53:48,0,12/13/2012 6:53:49,.000277777777777778,4.7,2,MEDIUM,NONE,NONE,COMPLETE
CVE-2012-5513,12/13/2012 6:53:48,12/13/2012 6:53:49,.000277777777777778,12/13/2012 6:53:49,0,6.9,2,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2012-5510,12/13/2012 6:53:48,12/13/2012 6:53:48,0,12/13/2012 6:53:48,0,4.7,2,MEDIUM,NONE,NONE,COMPLETE
CVE-2012-5966,12/13/2012 6:53:49,12/13/2012 6:53:49,0,12/17/2012 20:55:03,110.020555555556,4,2,LOW,NONE,PARTIAL,NONE
CVE-2012-6333,12/13/2012 6:53:49,12/17/2012 20:55:03,110.020555555556,12/17/2012 20:55:06,.000833333333333333,4.7,2,MEDIUM,NONE,NONE,COMPLETE
CVE-2012-5514,12/13/2012 6:53:49,12/13/2012 6:53:49,0,12/13/2012 6:53:49,0,4.7,2,MEDIUM,NONE,NONE,COMPLETE
CVE-2012-5515,12/13/2012 6:53:49,12/13/2012 6:53:49,0,12/13/2012 6:53:49,0,4.7,2,MEDIUM,NONE,NONE,COMPLETE
CVE-2012-5525,12/13/2012 6:53:49,12/13/2012 6:53:49,0,12/13/2012 6:53:49,0,4.7,2,MEDIUM,NONE,NONE,COMPLETE
CVE-2012-5563,12/17/2012 20:55:03,12/17/2012 20:55:06,.000833333333333333,12/17/2012 20:55:07,.000277777777777778,4,2,LOW,NONE,PARTIAL,NONE
CVE-2012-5574,12/17/2012 20:55:06,12/17/2012 20:55:07,.000277777777777778,12/17/2012 20:55:07,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2012-5622,12/17/2012 20:55:07,12/18/2012 7:30:05,10.5827777777778,12/19/2012 6:55:54,23.4302777777778,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5610,12/17/2012 20:55:07,12/17/2012 20:55:07,0,12/18/2012 7:30:05,10.5827777777778,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5606,12/17/2012 20:55:07,12/17/2012 20:55:07,0,12/17/2012 20:55:07,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5607,12/17/2012 20:55:07,12/17/2012 20:55:07,0,12/17/2012 20:55:07,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2012-5608,12/17/2012 20:55:07,12/17/2012 20:55:07,0,12/17/2012 20:55:07,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5609,12/17/2012 20:55:07,12/17/2012 20:55:07,0,12/17/2012 20:55:07,0,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2012-4898,12/18/2012 7:30:05,12/19/2012 6:55:54,23.4302777777778,12/19/2012 6:55:54,0,6.1,2,HIGH,COMPLETE,PARTIAL,NONE
CVE-2012-4431,12/19/2012 6:55:54,12/19/2012 6:55:54,0,12/19/2012 6:55:55,.000277777777777778,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4846,12/19/2012 6:55:54,12/19/2012 6:55:55,.000277777777777778,12/19/2012 6:55:55,0,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-3546,12/19/2012 6:55:54,12/19/2012 6:55:54,0,12/19/2012 6:55:54,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5178,12/19/2012 6:55:55,12/19/2012 6:55:56,.000277777777777778,12/19/2012 6:55:59,.000833333333333333,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5177,12/19/2012 6:55:55,12/19/2012 6:55:55,0,12/19/2012 6:55:56,.000277777777777778,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5967,12/19/2012 6:55:56,12/19/2012 6:55:59,.000833333333333333,12/19/2012 6:55:59,0,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5969,12/19/2012 6:55:59,12/19/2012 6:55:59,0,12/19/2012 6:56:00,.000277777777777778,4.8,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2012-5970,12/19/2012 6:55:59,12/19/2012 6:56:00,.000277777777777778,12/19/2012 6:56:00,0,6.1,2,LOW,NONE,NONE,COMPLETE
CVE-2012-5968,12/19/2012 6:55:59,12/19/2012 6:55:59,0,12/19/2012 6:55:59,0,4.8,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2012-5992,12/19/2012 6:56:00,12/19/2012 6:56:00,0,12/20/2012 7:02:17,24.1047222222222,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-6007,12/19/2012 6:56:00,12/20/2012 7:02:17,24.1047222222222,12/20/2012 7:02:17,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5978,12/19/2012 6:56:00,12/19/2012 6:56:00,0,12/19/2012 6:56:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2012-5991,12/19/2012 6:56:00,12/19/2012 6:56:00,0,12/19/2012 6:56:00,0,6.3,2,MEDIUM,NONE,NONE,COMPLETE
CVE-2012-3428,12/20/2012 7:02:17,12/20/2012 7:02:17,0,12/20/2012 7:02:19,.000555555555555556,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4839,12/20/2012 7:02:17,12/20/2012 7:02:19,.000555555555555556,12/20/2012 7:02:19,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5643,12/20/2012 7:02:19,12/20/2012 7:02:19,0,12/21/2012 0:46:14,17.7319444444444,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-5765,12/20/2012 7:02:19,12/21/2012 0:46:14,17.7319444444444,12/21/2012 0:46:14,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2012-0841,12/21/2012 0:46:14,12/21/2012 0:46:15,.000277777777777778,12/21/2012 0:46:16,.000277777777777778,5,2,LOW,NONE,NONE,PARTIAL
CVE-2011-2728,12/21/2012 0:46:14,12/21/2012 0:46:14,0,12/21/2012 0:46:15,.000277777777777778,4.3,2,MEDIUM,NONE,NONE,PARTIAL
CVE-2012-3133,12/21/2012 0:46:15,12/21/2012 0:46:16,.000277777777777778,12/21/2012 6:47:35,6.02194444444444,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-3482,12/21/2012 0:46:16,12/21/2012 6:47:35,6.02194444444444,12/21/2012 6:47:36,.000277777777777778,5.8,2,MEDIUM,PARTIAL,NONE,PARTIAL
CVE-2012-0957,12/21/2012 6:47:35,12/21/2012 6:47:36,.000277777777777778,12/21/2012 6:47:36,0,4.9,2,LOW,COMPLETE,NONE,NONE
CVE-2012-5517,12/21/2012 6:47:36,12/21/2012 6:47:36,0,12/21/2012 16:55:01,10.1236111111111,4,2,HIGH,NONE,NONE,COMPLETE
CVE-2012-5954,12/21/2012 6:47:36,12/21/2012 16:55:01,10.1236111111111,12/21/2012 16:55:01,0,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2012-4444,12/21/2012 6:47:36,12/21/2012 6:47:36,0,12/21/2012 6:47:36,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2012-4565,12/21/2012 6:47:36,12/21/2012 6:47:36,0,12/21/2012 6:47:36,0,4.7,2,MEDIUM,NONE,NONE,COMPLETE
CVE-2012-6324,12/21/2012 16:55:01,12/21/2012 16:55:01,0,12/23/2012 16:55:01,48,4,2,LOW,PARTIAL,NONE,NONE
CVE-2012-6325,12/21/2012 16:55:01,12/23/2012 16:55:01,48,12/24/2012 13:55:02,21.0002777777778,4,2,LOW,PARTIAL,NONE,NONE
CVE-2012-5181,12/21/2012 16:55:01,12/21/2012 16:55:01,0,12/21/2012 16:55:01,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4698,12/23/2012 16:55:01,12/24/2012 13:55:02,21.0002777777778,12/24/2012 13:55:02,0,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-5930,12/24/2012 13:55:02,12/24/2012 13:55:02,0,12/25/2012 7:13:04,17.3005555555556,6.4,2,LOW,NONE,PARTIAL,PARTIAL
CVE-2012-5931,12/24/2012 13:55:02,12/25/2012 7:13:04,17.3005555555556,12/25/2012 7:13:04,0,5.5,2,LOW,NONE,PARTIAL,PARTIAL
CVE-2012-0429,12/25/2012 7:13:04,12/25/2012 7:13:04,0,12/26/2012 12:55:01,29.6991666666667,4,2,LOW,NONE,NONE,PARTIAL
CVE-2012-0430,12/25/2012 7:13:04,12/26/2012 12:55:01,29.6991666666667,12/26/2012 12:55:01,0,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2012-0428,12/25/2012 7:13:04,12/25/2012 7:13:04,0,12/25/2012 7:13:04,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5182,12/26/2012 12:55:01,12/26/2012 12:55:01,0,12/26/2012 12:55:02,.000277777777777778,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-5584,12/26/2012 12:55:01,12/26/2012 12:55:02,.000277777777777778,12/26/2012 12:55:02,0,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-5180,12/26/2012 12:55:01,12/26/2012 12:55:01,0,12/26/2012 12:55:01,0,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-5587,12/26/2012 12:55:02,12/26/2012 12:55:02,0,12/26/2012 15:55:00,2.99944444444444,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5591,12/26/2012 12:55:02,12/26/2012 15:55:00,2.99944444444444,12/26/2012 17:55:02,2.00055555555556,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4616,12/26/2012 15:55:00,12/26/2012 17:55:02,2.00055555555556,12/26/2012 17:55:02,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2012-0958,12/26/2012 17:55:02,12/26/2012 17:55:02,0,12/26/2012 17:55:03,.000277777777777778,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-0962,12/26/2012 17:55:02,12/26/2012 17:55:03,.000277777777777778,12/26/2012 17:55:03,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5625,12/26/2012 17:55:03,12/26/2012 17:55:03,0,12/27/2012 6:47:00,12.8658333333333,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-6314,12/26/2012 17:55:03,12/27/2012 6:47:00,12.8658333333333,12/27/2012 6:47:01,.000277777777777778,5,2,LOW,NONE,PARTIAL,NONE
CVE-2012-5532,12/27/2012 6:47:00,12/27/2012 6:47:01,.000277777777777778,12/27/2012 6:47:01,0,4.9,2,LOW,NONE,NONE,COMPLETE
CVE-2012-6431,12/27/2012 6:47:01,12/27/2012 6:47:01,0,12/28/2012 6:48:44,24.0286111111111,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2012-6432,12/27/2012 6:47:01,12/28/2012 6:48:44,24.0286111111111,12/28/2012 6:48:44,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2012-5445,12/28/2012 6:48:44,12/28/2012 6:48:44,0,12/31/2012 6:50:28,72.0288888888889,6.8,2,LOW,COMPLETE,COMPLETE,COMPLETE
CVE-2012-6369,12/28/2012 6:48:44,12/31/2012 6:50:28,72.0288888888889,12/31/2012 6:50:28,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-0738,12/28/2012 6:48:44,12/28/2012 6:48:44,0,12/28/2012 6:48:44,0,5.8,2,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2012-0741,12/28/2012 6:48:44,12/28/2012 6:48:44,0,12/28/2012 6:48:44,0,5.8,2,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2012-3872,12/28/2012 6:48:44,12/28/2012 6:48:44,0,12/28/2012 6:48:44,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-3873,12/28/2012 6:48:44,12/28/2012 6:48:44,0,12/28/2012 6:48:44,0,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2012-4528,12/28/2012 6:48:44,12/28/2012 6:48:44,0,12/28/2012 6:48:44,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2012-4932,12/28/2012 6:48:44,12/28/2012 6:48:44,0,12/28/2012 6:48:44,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-6453,12/31/2012 6:50:28,12/31/2012 15:55:04,9.07666666666667,1/1/2013 7:35:13,15.6691666666667,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-6339,12/31/2012 6:50:28,12/31/2012 6:50:28,0,12/31/2012 15:55:04,9.07666666666667,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2011-5251,12/31/2012 15:55:04,1/1/2013 7:35:13,15.6691666666667,1/1/2013 7:35:14,.000277777777777778,5.8,2,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2012-4970,1/1/2013 7:35:13,1/1/2013 7:35:14,.000277777777777778,1/1/2013 7:35:14,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-5573,1/1/2013 7:35:14,1/1/2013 7:35:14,0,1/1/2013 10:55:02,3.33,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-5769,1/1/2013 7:35:14,1/1/2013 10:55:02,3.33,1/1/2013 10:55:02,0,5.8,2,MEDIUM,PARTIAL,NONE,PARTIAL
CVE-2012-6084,1/1/2013 10:55:02,1/1/2013 10:55:02,0,1/2/2013 6:46:22,19.8555555555556,5,2,LOW,NONE,NONE,PARTIAL
CVE-2012-6459,1/1/2013 10:55:02,1/2/2013 6:46:22,19.8555555555556,1/2/2013 6:46:22,0,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-6466,1/2/2013 6:46:22,1/2/2013 6:46:22,0,1/2/2013 6:46:23,.000277777777777778,5,2,LOW,PARTIAL,NONE,NONE
CVE-2012-6467,1/2/2013 6:46:22,1/2/2013 6:46:23,.000277777777777778,1/2/2013 6:46:23,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-6460,1/2/2013 6:46:22,1/2/2013 6:46:22,0,1/2/2013 6:46:22,0,5,2,LOW,NONE,PARTIAL,NONE
